Botswana,BWA,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,49.50957108,,,,,,,,13.85414982,,23.88105965,,,10.35875988,9.321640015,,,,,,,18.27853012,14.13696003,11.76933956,15.20382023,8.950980186,,,13.14326954,14.45396042,11.94801044,13.84821033,12.45195007,12.41864967,12.09673023,11.13607025,,,5.323170185,,,,4.614779949,4.614779949,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,51.27751923,,,,,,,,30.36488914,,30.47248077,,,20.04220009,15.98536968,,,,,,,27.94137955,19.74526024,20.86183929,22.0766201,19.46972084,,,21.94606972,21.35617065,18.95082092,18.87537003,19.40501976,17.4094696,20.05217934,15.25887012,,,8.667269707,,,,7.314799786,7.314799786,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Capital expenditure as % of total expenditure in primary public institutions (%),Latin America & Caribbean,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.389150143,6.824790001,8.0834198,8.922229767,9.99682045,,7.16906023,6.825729847,6.734469891,7.015470028,6.77876997,5.395629883,5.842430115,5.682600021,8.648639679,5.280610085,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Cumulative drop-out rate to the last grade of primary education, female (%)",Latin America & Caribbean,SE.PRM.DROP.FE.ZS,,55.81592178,57.07582855,58.38734818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Cumulative drop-out rate to the last grade of primary education, male (%)",Latin America & Caribbean,SE.PRM.DROP.MA.ZS,,59.91199875,62.37717819,62.60029984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Capital expenditure as % of total expenditure in primary public institutions (%),#N/A,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Cumulative drop-out rate to the last grade of primary education, female (%)",#N/A,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Cumulative drop-out rate to the last grade of primary education, male (%)",#N/A,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Capital expenditure as % of total expenditure in primary public institutions (%),East Asia & Pacific,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Cumulative drop-out rate to the last grade of primary education, female (%)",East Asia & Pacific,SE.PRM.DROP.FE.ZS,,,,,,29.14298058,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.874639988,2.994950056,3.16734004,3.08107996,3.817679882,,3.672770023,,4.897250175,4.897250175,4.897250175,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Cumulative drop-out rate to the last grade of primary education, male (%)",East Asia & Pacific,SE.PRM.DROP.MA.ZS,,,,,,25.27844048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985480011,2.865360022,3.734590054,5.161809921,3.69088006,,4.04197979,,2.417589903,2.417589903,2.417589903,,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Capital expenditure as % of total expenditure in primary public institutions (%),Europe & Central Asia,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977599978,3.534460068,2.72104001,2.149590015,10.98519039,7.357450008,15.49473,14.01955032,10.18817997,3.864340067,3.116309881,4.185629845,4.185629845,,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,"Cumulative drop-out rate to the last grade of primary education, female (%)",Europe & Central Asia,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,5.24119997,4.516129971,5.399600029,3.757339954,18.50597,3.82968998,7.899380207,9.050009727,8.726750374,,6.563819885,10.76756001,10.78382969,9.495389938,6.746610165,5.280049801,7.175340176,6.354370117,5.747200012,6.790540218,5.392069817,5.65418005,5.854780197,6.453939915,2.897049904,3.549690008,3.621449947,4.207119942,1.792729974,3.848969936,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,"Cumulative drop-out rate to the last grade of primary education, male (%)",Europe & Central Asia,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,4.35600996,2.991849899,3.965519905,3.502320051,16.27481079,6.319429874,7.665500164,8.485650063,14.50267982,,4.790880203,10.35599041,11.35824013,9.802669525,7.357999802,5.27215004,7.386290073,5.914080143,6.887559891,8.635919571,4.941279888,6.07901001,6.740149975,6.002679825,2.383500099,3.186170101,2.533560038,3.812350035,2.495909929,3.913269997,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9903717,,,,9.07970047,12.68327999,10.07750988,10.51601982,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,51.1327095,55.10951996,48.58652878,36.68830109,48.30789185,41.28430176,40.66476822,38.21139145,37.14133072,35.8237915,30.70207024,29.85172081,29.54442024,29.63647079,,28.42034912,32.53369141,31.18750954,35.335289,27.91646957,,,,23.95882988,,,,38.66970062,36.57661819,36.60654831,38.7034111,31.4457798,28.68045998,29.83856964,33.81914139,26.15755081,29.31887054,28.46137047,33.40055847,,27.21462059,25.42914009,25.3689003,29.29883003,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,49.43384933,52.1620903,47.00947189,41.75616074,37.5798111,36.88027954,40.93236923,37.36550903,34.79872894,32.1950798,23.54528046,30.74176979,29.91403961,26.63909912,,25.27812958,32.91981125,33.40671921,36.8434906,29.9975605,,,,23.20948029,,,,42.65414047,40.49745178,40.04301834,43.66883087,34.83769989,32.26453018,31.86916924,36.81280136,29.35733986,32.33269882,29.15737915,38.77373886,,34.3291893,35.69598007,35.10625076,37.76865005,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.572410107,,2.225939989,14.22904015,,35.65304947,,,,16.21158981,16.92551994,11.91152,4.004320145,1.876160026,1.876160026,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,94.73931885,62.08380127,48.78704071,53.8735199,56.60276031,34.26850128,53.07529831,37.23640823,28.06431961,,,,,,,18.05554962,40.29433823,36.19139862,,45.3163414,,,,,,,,,46.35897064,45.40404129,33.36642838,42.23815155,34.48258972,,31.54701996,36.10562134,,38.92387009,45.51475143,52.72946167,49.0387001,40.93143845,51.69300079,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,97.22399139,62.52162933,42.24147034,54.73973083,52.93558884,22.34123993,52.06085968,28.72032928,22.75053978,,,,,,,17.20970917,35.06853867,29.1491909,,34.73690033,,,,,,,,,46.01969147,39.59735107,36.92884064,41.98141098,39.28055954,,38.52766037,44.05158997,,48.16065979,52.74158859,59.4728508,52.94791031,53.47320175,59.13542175,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22801018,,12.28118038,9.271659851,11.22031975,,8.652050018,7.554080009,7.554080009,7.554080009,7.554080009,2.297729969,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,,,,,,,85.55457306,83.65807343,79.24463654,79.99474335,87.66088867,,71.22244263,63.36003113,62.95721054,54.50312042,,,,,,,,,,,,,,8.73071003,17.13357925,10.7794199,,9.84305954,,13.01467991,,,10.91761971,,6.507349968,7.708370209,10.49258995,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,,,,,,,88.38050079,77.1590271,74.48558807,78.38617706,84.03327942,,68.5580368,67.54956055,56.99605179,56.04550171,,,,,,,,,,,,,,13.19476986,14.89927959,14.12817001,,15.09364033,,15.48190022,,,10.4342804,,10.54792976,10.93245029,11.55420971,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Capital expenditure as % of total expenditure in primary public institutions (%),East Asia & Pacific,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Cumulative drop-out rate to the last grade of primary education, female (%)",East Asia & Pacific,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,57.73376846,,,64.26133728,57.07085037,,46.92144012,38.01673889,44.13809967,45.32535172,41.62934113,43.24554825,44.23017883,42.66930008,,,37.99663925,31.46311951,,45.36069107,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Cumulative drop-out rate to the last grade of primary education, male (%)",East Asia & Pacific,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,43.43785858,,,57.78762054,55.06026077,,43.8862381,34.98691177,45.7428894,47.54104996,44.37289047,46.4117012,46.67079926,48.04402924,,,39.25621033,36.37208939,,59.23315048,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59453011,,12.45796013,,14.74491024,11.43632984,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,49.2862587,46.49901962,42.57638168,44.17422867,48.80104828,,39.21858978,39.86648941,34.19697189,36.21683121,32.9134407,43.43503952,34.20330048,33.50683975,28.21442986,,,,38.48912048,,,,,,,,,,,,,,,,39.4752388,43.90456009,30.99596977,34.61605072,42.72325134,29.55015945,29.55015945,29.55015945,32.92858124,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,40.88167953,39.97257996,31.76255035,39.43463135,44.94966888,,36.24008179,34.99642181,29.4633503,33.5520401,29.0514698,40.57136917,28.87072945,31.58324051,27.8445797,,,,42.18508148,,,,,,,,,,,,,,,,45.358181,42.49143982,31.32040977,33.16815948,43.0752182,30.8508606,30.8508606,30.8508606,35.40465927,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Capital expenditure as % of total expenditure in primary public institutions (%),North America,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.889050007,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Cumulative drop-out rate to the last grade of primary education, female (%)",North America,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869989991,1.133030057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Cumulative drop-out rate to the last grade of primary education, male (%)",North America,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.131149769,1.658229947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Capital expenditure as % of total expenditure in primary public institutions (%),Latin America & Caribbean,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Cumulative drop-out rate to the last grade of primary education, female (%)",Latin America & Caribbean,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Cumulative drop-out rate to the last grade of primary education, male (%)",Latin America & Caribbean,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816900015,,0.292679995,,8.753700256,0.727460027,0.727460027,0.727460027,0.727460027,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,80.70874023,,58.10163879,,42.86740112,,,,,71.22290802,57.57786179,72.28694153,,,,87.36405945,50.58728027,57.52051163,,74.78900909,85.77226257,,,,,,,,,,,,,,,,,59.30374146,61.13354874,56.08266068,54.64608002,54.64608002,54.64608002,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,63.86037827,,54.37445068,,53.98205948,,,,,50.49570847,36.49868011,36.16374969,,,,79.33493805,34.86766052,43.69142151,,69.43650818,82.26129913,,,,,,,,,,,,,,,,,49.06322098,46.86513901,51.41994858,52.65052032,52.65052032,52.65052032,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.44295883,33.58752823,26.95214081,26.95214081,26.95214081,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,,,,,78.7960434,,,,,,,,,,,,74.58249664,,74.90994263,,,,85.99360657,79.05589294,55.81756973,,59.32194138,57.98276138,59.53802109,57.87150955,55.6987114,,76.46174622,74.98029327,,,,72.97174835,52.92129135,65.32228088,53.51987076,53.51987076,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,,,,,64.76403809,,,,,,,,,,,,66.95778656,,49.23960876,,,,73.72769165,61.76300812,43.87604904,,54.10837173,48.85800171,49.21712875,40.91664124,46.01472855,,72.67034149,66.23954773,,,,71.7040329,49.10205078,59.41669846,45.59025955,45.59025955,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Capital expenditure as % of total expenditure in primary public institutions (%),Europe & Central Asia,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Cumulative drop-out rate to the last grade of primary education, female (%)",Europe & Central Asia,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Cumulative drop-out rate to the last grade of primary education, male (%)",Europe & Central Asia,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Capital expenditure as % of total expenditure in primary public institutions (%),Latin America & Caribbean,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.592860222,9.157469749,15.25675011,,16.62965965,13.01243019,16.54373932,2.743170023,3.371089935,3.439140081,2.052639961,2.08220005,2.08220005,2.08220005,2.08220005,2.08220005,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Cumulative drop-out rate to the last grade of primary education, female (%)",Latin America & Caribbean,SE.PRM.DROP.FE.ZS,23.61164093,30.93758011,26.89378929,28.71002007,31.14738083,30.71738052,25.22682953,,,,,,3.855040073,,,,,,,,,,,,,,0.873350024,,,,,,,,,,,,,,2.373100042,0.641600013,,0.048950002,0.052639998,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Cumulative drop-out rate to the last grade of primary education, male (%)",Latin America & Caribbean,SE.PRM.DROP.MA.ZS,21.81031036,30.91514969,30.07555962,29.79936028,33.16590881,35.03599167,28.98410034,,,,,,10.03435993,,,,,,,,,,,,,,3.113349915,,,,,,,,,,,,,,1.76880002,1.992249966,,0.869910002,0.731939971,,,,,,,,,,,,,,,,,,,,
China,CHN,Capital expenditure as % of total expenditure in primary public institutions (%),East Asia & Pacific,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.769549847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Cumulative drop-out rate to the last grade of primary education, female (%)",East Asia & Pacific,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,7.9457798,6.258299828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Cumulative drop-out rate to the last grade of primary education, male (%)",East Asia & Pacific,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,7.762829781,6.580890179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Capital expenditure as % of total expenditure in primary public institutions (%),Latin America & Caribbean,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.877830029,,,,,,1.408470035,0.898909986,1.847949982,8.513830185,5.894780159,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Cumulative drop-out rate to the last grade of primary education, female (%)",Latin America & Caribbean,SE.PRM.DROP.FE.ZS,65.23448944,60.71813965,56.07484818,60.10097885,,,,,,,,61.36663055,42.69437027,43.38998032,37.12606812,43.7141304,41.78963852,41.02518845,41.09223938,,,,40.64318848,37.55278015,38.9503212,,,,27.8035202,30.69850922,,,,,16.35614967,15.24505043,10.76904964,,,14.88939953,12.88726044,12.96070004,28.76118088,13.9231596,9.05093956,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Cumulative drop-out rate to the last grade of primary education, male (%)",Latin America & Caribbean,SE.PRM.DROP.MA.ZS,51.69113159,65.97113037,61.23168945,65.60447693,,,,,,,,64.32943726,47.93508148,46.53728867,52.09270096,44.60243988,36.19926834,46.75025177,46.81164169,,,,41.22718048,36.75574112,45.34487915,,,,43.81348038,35.96212006,,,,,21.68096924,22.72071075,18.44310951,,,16.00779915,12.38358021,17.38809013,27.35795975,18.81599998,14.16386032,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.523229957,,,,55.92557144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,59.05826187,,,,,,,,,,,,59.37073898,,,,,,,,,,,,,,,21.97018051,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,72.96000671,,,,,,,,,,,,58.18735123,,,,,,,,,,,,,,,35.35544968,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00562,,,26.9952507,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,68.93875122,,,,55.47402954,49.72903061,44.24942017,,,,,,,,,,56.40552139,,,,59.95714188,,55.93983841,,,,,,,,,,,,,,26.79491997,,48.86700821,51.48276901,34.15980148,44.9853096,44.9853096,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,53.39875031,,,,38.86259079,39.5789299,31.92630959,,,,,,,,,,14.02698994,,,,46.85628891,,33.07028961,,,,,,,,,,,,,,21.6930294,,42.01893997,40.26760101,25.13126945,44.26031876,44.26031876,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,,37.31045151,,32.5615387,32.82188034,25.93120003,28.5574894,,,,,27.5447197,20.7853508,,,,,38.32754135,,41.46337128,,47.77946091,,42.53282166,,,,,,,42.5979805,,,,,29.46339035,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,,21.40279961,,22.98146057,25.51143074,27.44732094,24.50550079,,,,,14.89107037,23.7055397,,,,,41.26018906,,51.77447891,,42.87348938,,74.23336792,,,,,,,42.2461586,,,,,29.39703941,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Capital expenditure as % of total expenditure in primary public institutions (%),Latin America & Caribbean,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.749279976,,1.919080019,5.741380215,3.66286993,5.616759777,7.357349873,2.03215003,7.112750053,4.916379929,4.414169788,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,"Cumulative drop-out rate to the last grade of primary education, female (%)",Latin America & Caribbean,SE.PRM.DROP.FE.ZS,27.17357063,25.12795067,22.59992027,29.92395973,,19.19916916,25.81668091,22.89118004,20.29307938,26.8538208,22.46958923,26.57464981,,,21.57578087,18.11128044,22.65459061,19.8286705,22.02164078,,20.78038979,19.59754944,17.51483917,15.24217987,13.97574043,14.75856018,,,,9.758749962,8.495809555,10.09945965,,,13.47900009,8.35297966,14.36406994,4.42125988,4.390910149,9.968119621,7.486199856,10.28765011,10.65596962,8.641400337,5.420390129,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,"Cumulative drop-out rate to the last grade of primary education, male (%)",Latin America & Caribbean,SE.PRM.DROP.MA.ZS,30.40373993,30.53442955,25.85920906,33.10897827,,26.43601036,31.26485062,29.70049095,28.19193077,32.49296188,27.86520958,32.40671158,,,26.57991982,20.53824997,25.33621979,22.53720093,23.02168083,,24.76708031,21.62435913,20.78005981,18.34285927,17.76297951,19.03713036,,,,12.94987011,10.48443031,12.95814991,,,19.10232925,10.66543961,17.8737793,7.792180061,7.094309807,12.36847973,10.34683037,12.71574974,13.80537987,10.5659399,6.808529854,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,Capital expenditure as % of total expenditure in primary public institutions (%),Sub-Saharan Africa,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42271996,8.317790031,,,,,,,,,,,,,2.093130112,2.093130112,6.637800217,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Cumulative drop-out rate to the last grade of primary education, female (%)",Sub-Saharan Africa,SE.PRM.DROP.FE.ZS,,,,,,33.4887085,,,,,,,,,37.27024841,,,,,36.25572968,,36.60073853,49.46131134,,35.83221817,38.78266144,40.62659073,36.66057968,,43.55059052,16.03030014,,,,,,33.47452164,,40.62628174,,,20.62339973,28.66647911,30.64380074,19.5424099,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Cumulative drop-out rate to the last grade of primary education, male (%)",Sub-Saharan Africa,SE.PRM.DROP.MA.ZS,,,,,,17.06838036,,,,,,,,,28.38866043,,,,,21.33082008,,24.9779892,35.44417191,,23.04233932,25.50704002,27.11445045,32.95718002,,33.08855057,10.29067039,,,,,,16.62775993,,38.21660995,,,15.65275955,25.42247963,21.7914505,15.23252964,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Capital expenditure as % of total expenditure in primary public institutions (%),Europe & Central Asia,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Cumulative drop-out rate to the last grade of primary education, female (%)",Europe & Central Asia,SE.PRM.DROP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.569929957,1.674090028,1.068390012,,0.456310004,0.284150004,0.813459992,0.598800004,0,,,0.225769997,0.355879992,1.081740022,0.747770011,0.40031001,1.232310057,0.195199996,0.883480012,1.860569954,1.290820003,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Cumulative drop-out rate to the last grade of primary education, male (%)",Europe & Central Asia,SE.PRM.DROP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.637249947,2.041879892,0,,0.594900012,0.905669987,0.175260007,0.335649997,0.873470008,,,0.769339979,0.727620006,2.588579893,1.336030006,1.452170014,0.187639996,0.907739997,0.610230029,2.426170111,0.691670001,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Capital expenditure as % of total expenditure in primary public institutions (%),Latin America & Caribbean,UIS.XSPENDP.1.FDPUB.FNCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.189040184,8.528889656,14.98396015,,13.39169979,8.153779984,3.657910109,1.620110035,1.379169941,0.952690005,0.455850005,0.455850005,0.455850005,0.455850005,,,,,,,,,,,,,,,,,,,,,
